C B,BENEFICIARIO,RFC,FACTURAS,CONTRATO,CONCEPTO,TIPO,FDO - #OP,FECHA,IMPORTE,SHEET
321038,SISTEMA DE RADIO Y TELEVISION DE NUEVO LEON,SRT180517NS5,B220-183011-2229,SFA-DGA-DASG/CC/0270.24/2023,"SERVICIO DE TRANSMISION EN VIVO Y DE CONTROL REMOTO, INCLUYENDO UNIDAD MOVIL Y CONDUCTOR PARA CONTINUACION DE LA ESTRATEGIA DE COMUNICACION DEL MUNICIPIO DE MONTERREY",TR,1030611.0,2024-05-30,93728.0,COMUNICACION
321107,"GRUPO EMPRESARIAL OFERTAS, S DE R.L. DE C.V.",GEO100427UK6,B 6480-183011-2020,SFA-DGA-DASG/CC/0270.12/2023,"DESPLEGADO EN EL PERIODICO SOLO OFERTAS (CUARTO DE PLANA A COLOR, MEDIDA 12.5 X 15.3 CMS) EDICION 1067 DEL 06 AL 12 DE ENERO DEL 2024, CAMPAÑA PREDIAL",TR,1030498.0,2024-05-24,16000.0,COMUNICACION
321107,"GRUPO EMPRESARIAL OFERTAS, S DE R.L. DE C.V.",GEO100427UK6,B 6481-183011-2021,SFA-DGA-DASG/CC/0270.12/2023,"DESPLEGADO EN EL PERIODICO SOLO OFERTAS (CUARTO DE PLANA A COLOR, MEDIDA 12.5 X 15.3 CMS) EDICION 1069 DEL 20 AL 26 DE ENERO DEL 2024, CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030498.0,2024-05-24,16000.0,COMUNICACION
321107,"GRUPO EMPRESARIAL OFERTAS, S DE R.L. DE C.V.",GEO100427UK6,B 6482-183011-2022,SFA-DGA-DASG/CC/0270.12/2023,"DESPLEGADO EN EL PERIODICO SOLO OFERTAS (CUARTO DE PLANA A COLOR, MEDIDA 12.5 X 15.3 CMS) EDICION 1071 DEL 03 AL 09 DE FEBRERO DEL 2024, CAMPAÑA PUERTA DE HIERRO",TR,1030498.0,2024-05-24,16000.0,COMUNICACION
321107,"GRUPO EMPRESARIAL OFERTAS, S DE R.L. DE C.V.",GEO100427UK6,B 6483-183011-2023,SFA-DGA-DASG/CC/0270.12/2023,"DESPLEGADO EN EL PERIODICO SOLO OFERTAS (CUARTO DE PLANA A COLOR, MEDIDA 12.5 X 15.3 CMS) EDICION 1072 DEL 10 AL 16 DE FEBRERO DEL 2024, CAMPAÑA PUENTE CHURUBUSCO",TR,1030498.0,2024-05-24,16000.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14453-183011-2522,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 02 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14455-183011-2530,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 08 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14460-183011-2532,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 19 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14462-183011-2533,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 13 DE ENERO DEL 2024_CAMPAÑA PREDIAL",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14465-183011-2534,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 30 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14467-183011-2535,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 15 DE ENERO DEL 2024_CAMPAÑA PREDIAL",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14468-183011-2536,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 23 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14469-183011-2537,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 01 DE ENERO DEL 2024_CAMPAÑA PREDIAL",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14471-183011-2538,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 05 DE ENERO DEL 2024_CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14472-183011-2539,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 29 DE ENERO DEL 2024_CAMPAÑA PREDIAL",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14473-183011-2544,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 20 DE ENERO DEL 2024_CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14475-183011-2557,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 09 DE ENERO DEL 2024_CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14477-183011-2558,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 31 DE ENERO DEL 2024_CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14478-183011-2559,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 22 DE ENERO DEL 2024_CAMPAÑA PRESUPUESTO PARTICIPATIVO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14926-183011-2561,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 05 DE FEBRERO DEL 2024_CAMPAÑA PUERTA DE HIERRO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14939-183011-2560,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 09 DE FEBRERO DEL 2024_CAMPAÑA PUERTA DE HIERRO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14942-183011-2563,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 17 DE FEBRERO DEL 2024_CAMPAÑA PUERTA DE HIERRO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14949-183011-2615,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 26 DE FEBRERO DEL 2024_CAMPAÑA PUERTA DE HIERRO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14953-183011-2562,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 20 DE FEBRERO DEL 2024_CAMPAÑA PUERTA DE HIERRO",TR,1030736.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14902-183011-2628,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 19 DE FEBRERO DEL 2024_CAMPAÑA FELICITACION EJERCITO MEXICANO",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14940-183011-2637,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 22 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY PAVIMENTACION",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14941-183011-2618,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 06 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14943-183011-2619,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 02 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14944-183011-2620,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 26 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14945-183011-2627,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 07 DE FEBRERO DEL 2024_CAMPAÑA MUJER QUE INSPIRA",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14947-183011-2622,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 10 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14948-183011-2623,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 14 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14950-183011-2630,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 23 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY SEGURIDAD",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14951-183011-2626,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 12 DE FEBRERO DEL 2024_CAMPAÑA MONTERREY IDEAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14952-183011-2624,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 09 DE FEBRERO DEL 2024_CAMPAÑA MONTERREY IDEAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14954-183011-2636,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 01 DE FEBRERO DEL 2024_CAMPAÑA MUJER QUE INSPIRA",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14956-183011-2635,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 26 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY AVENIDAS PRINCIPALES",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14957-183011-2625,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 07 DE FEBRERO DEL 2024_CAMPAÑA MONTERREY IDEAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14958-183011-2616,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 12 DE FEBRERO DEL 2024_CAMPAÑA PREDIAL",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14959-183011-2631,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 20 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY SEGURIDAD",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14972-183011-2633,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 27 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY PAVIMENTACION",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14978-183011-2634,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 21 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY AVENIDAS PRINCIPALES",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14979-183011-2629,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 29 DE FEBRERO DEL 2024_CAMPAÑA HECHO ALAMEDA",TR,1030737.0,2024-06-12,33129.6,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14411-183011-2795,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION CUMBRES EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 26 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030764.0,2024-06-14,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14413-183011-2751,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, DEL DIA 07 DE ENERO DEL 2024_CONDOLENCIA A SRA. LAURA GARZA CHAPA",TR,1030764.0,2024-06-14,42096.4,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14421-183011-2801,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION LA SILLA EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 12 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030764.0,2024-06-14,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14423-183011-2749,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, DEL DIA 06 DE ENERO DEL 2024_CONDOLENCIA A CARLOS BREMER",TR,1030764.0,2024-06-14,42096.4,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14425-183011-2750,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, DEL DIA 18 DE ENERO DEL 2024_CONDOLENCIA A SRA. NORMA TREVIÑO VDA. DE GARZA PONCE",TR,1030764.0,2024-06-14,42096.4,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14461-183011-2756,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 28 DE ENERO DEL 2024_CAMPAÑA PREDIAL/PRESUPUESTO PARTICIPATIVO",TR,1030764.0,2024-06-14,38306.68,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14466-183011-2755,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 21 DE ENERO DEL 2024_CAMPAÑA PREDIAL",TR,1030764.0,2024-06-14,38306.68,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14904-183011-2748,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, DEL DIA 14 DE FEBRERO DEL 2024_CONDOLENCIA A HERIBERTO GARCIA GOMEZ",TR,1030764.0,2024-06-14,42096.4,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14946-183011-2754,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 04 DE FEBRERO DEL 2024_CAMPAÑA MUJER QUE INSPIRA",TR,1030764.0,2024-06-14,38306.68,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14955-183011-2753,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 11 DE FEBRERO DEL 2024_CAMPAÑA MONTERREY IDEAL",TR,1030764.0,2024-06-14,38306.68,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM15395-183011-2752,SEP-122-2024,"DESPLEGADO (CUARTO DE PAGINA 26.1CM X 13.4CM) EN EL PERIODICO EL NORTE, DEL DIA 15 DE MARZO DEL 2024_CONDOLENCIA A HILDA ELISA RIOJAS REYES",TR,1030764.0,2024-06-14,42096.4,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14415-183011-2796,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION CUMBRES EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 12 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14417-183011-2798,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION LA SILLA EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 26 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14419-183011-2799,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION CUMBRES EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 19 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14420-183011-2800,SEP-122-2024,"DESPLEGADO ( MEDIA PAGINA HORIZONTAL 12.8 CM   x  24.5 CM ) EDICION LA SILLA EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 19 DE ENERO DEL 2024 TARIFA DIARIA  CAMPAÑA PREDIAL PRESUPUESTO PARTICIPATIVO",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14900-183011-2789,SEP-122-2024,"DESPLEGADO MUNICIPIO DE MONTERREY ,EDICION CUMBRES , (PAGINA 29.5 CM X 27.3 CM ) CAMPAÑA SEGURIDAD CUMBRES , PUBLICADO 23 DE FEBRERO DE 2024, TARIFA DIARIA",TR,1030865.0,2024-06-19,14384.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14901-183011-2790,SEP-122-2024,"DESPLEGADO (MEDIA PAGINA HORIZONTAL  12.8 CM X 24. 5 CM) EDICION CUMBRES EN EL PERIODICO EL NORTE, SECCION LOCAL, DEL DIA 2 DE FEBRERO  DEL 2024 CAMPAÑA MUJER QUE INSPIRA",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14909-183011-2792,SEP-122-2024,"DESPLEGADO (  29 .5CM   x  27.3 ) EDICION LA SILLA  EN EL PERIODICO EL NORTE, DEL DIA 23  DE FEBRERO  DEL 2024 TARIFA DIARIA  CAMPAÑA VIALIDADES SUR",TR,1030865.0,2024-06-19,14384.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14910-183011-2794,SEP-122-2024,"DESPLEGADO (  12.8 CM   x  24.5 CM ) EDICION LA SILLA  EN EL PERIODICO EL NORTE, DEL DIA 2 DE FEBRERO  DEL 2024 TARIFA DIARIA  CAMPAÑA MUJER QUE INSPIRA",TR,1030865.0,2024-06-19,7366.0,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14922-183011-2737,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 29 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY INFANCIAS Y ADULTOS MAYORES",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14925-183011-2734,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 27 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY PAVIMENTACION",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14927-183011-2735,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 21 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY AVENIDAS PRINCIPALES",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14928-183011-2733,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 22 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY PAVIMENTACION",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14930-183011-2732,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 21 DE FEBRERO DEL 2024_CAMPAÑA CONVOCATORIA PUBLICA 2 PT. 1",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14936-183011-2736,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO METRO, DEL DIA 26 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY AVENIDAS PRINCIPALES",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14965-183011-2744,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO EL SOL, DEL DIA 27 DE FEBRERO DEL 2024_CAMPAÑA HECHO POR MONTERREY PAVIMENTACION",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
110820,"EDITORA EL SOL, S.A. DE C.V.",ESO851126P67,GM14968-183011-2742,SEP-122-2024,"DESPLEGADO (PAGINA 27CM X 25.5CM) EN EL PERIODICO EL SOL, DEL DIA 21 DE FEBRERO DEL 2024_CAMPAÑA CONVOCATORIA PUBLICA 2 PT. 1",TR,1030865.0,2024-06-19,31570.56,COMUNICACION
